id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
SW-NEWS-00410,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alipohojiwa na gazeti hili, mfanyabiashara huyo alisema: “Hao TRA wanajifanya wajanja",,news,mfanyabiashara,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfanyabiashara,train
SW-NEWS-00411,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Onnoghen hajayajibu
madai hayo na mawakili wake wanasema jopo hilo halina mamlaka ya kumfungulia
mashtaka",,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
SW-NEWS-00412,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Sisi TIC tutahakikisha sekta binafsi inaimarika na maamuzi ya serikali ni kuijenga sekta binafsi na mjumbe wa bodi yangu ni mtu mmoja kutoka Taasisi ya Sekta Binafsi, Godfrey Simbeye,” alifafanua",,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-00413,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mahundi alisema msingi wa kufuatiliwa kwa askari huyo kunatokana na agizo alilotoa Rais John Magufuli alipozungumza na wadau wa sekta ya madini katika Ukumbi wa Mikutano wa Kimataifa wa Mwalimu Julius Nyerere (JNCC) jijini Dar es Salaam hivi karibuni, ambapo alitaka wachimbaji wadogo wanaozingatia sheria kutonyanyaswa",,news,"mwalimu,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwalimu, askari",train
SW-NEWS-00414,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aidha tarifa nyingine zinasema wapiganaji hao ni wafuasi wa Mfalme wa Jamii ya Bakonzo iliyopo mpakani na Jamhuri ya Kidemokrasia ya Congo, ambayo imekuwa kwa muda mrefu ikikabiliana na jamii ya ufalme wa Tori eneo hilo",,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-00415,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akitoa hukumu hiyo katika mahakama hiyo leo Ijumaa Machi 23, Kiongozi wa majaji nane waliokuwa wakisilikiza shauri hilo, Gerald Niyungeko mbele ya Rais wa Mahakama hiyo, Jaji Sylvain Ore, amesema baadhi ya haki zilizotendwa ni pamoja na kuwaachia watuhumiwa watatu kwenye kesi hiyo pamoja na kubakiza mashitaka manne kati ya 21 yaliyokuwa yakiwakabili",,news,"majaji,jaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: majaji, jaji",train
SW-NEWS-00416,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Daktari huyo mstaafu wa MNH ambaye anaendesha hospitali yake binafsi iitwayo Tikaya, alisema tofauti na upasuaji mwingine, upasuaji wa kuondoa jinsi moja ni upasuaji ambao mhusika anatakiwa kwanza kupewa ushauri wa kisaikolojia ili akubaliane na kile ambacho daktari atakuwa ameona kinafaa kufanyika kwa wakati huo",,news,"daktari,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: daktari, mstaafu",train
SW-NEWS-00417,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Ibara hiyo inaeleza kwamba: “Mbunge atakoma kuwa mbunge na ataacha kiti chake katika Bunge ikiwa atakosa kuhudhuria vikao vya mikutano ya Bunge mitatu mfululizo bila ruhusa ya Spika,,news,"mbunge,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, spika",train
SW-NEWS-00418,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"”Ibada ya shukrani iliyofanyika nyumbani kwa mkuu huyo wa majeshi mstaafu, ilihudhuriwa na viongozi kadhaa wakiongozwa na Mbunge wa Musoma Vijijini, Profesa Sospeter Muhongo (CCM)",,news,"mbunge,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mstaafu",train
SW-NEWS-00419,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"MWANDISHI WETU-MOROGORO WAZIRI Mkuu Kassim Majaliwa amechukizwa na mgongano uliopo
kati ya Mkuu wa Wilaya (DC) ya Malinyi, Majura Kasika na Mkurugenzi Mtendaji wa
Halmashauri ya wilaya hiyo (DED),  Mussa
Mnyeti, hivyo kumwelekeza Mdhibiti na Mkaguzi wa Hesabu za Serikali (CAG) na
Katibu Mkuu Ofisi ya Rais, Utumishi na Utawala Bora kwenda kuchunguza weledi wa
utendaji kazi wao",,news,"mtendaji,mwandishi,waziri,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mwandishi, waziri, katibu",train
SW-NEWS-00420,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akikabidhi msaada huo kwa Mkuu wa Mkoa wa Tanga Martine Shigella, Mtendaji Mkazi wa kiwanda hicho, Mhandisi Benedict Lema amesema kuwa msaada huo ni kwa ajili ya Hospitali ya Rufaa ya Bombo na Jeshi la polisi",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-00421,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Vigogo hao ni  Mkurugenzi Mtendaji wa TRL, Kipallo Kisamfu, Mkuu wa Kitengo cha Makenika na Mhasibu Mkuu Jasper Kisiraga, Kaimu Meneja wa Usafiri, Mathias Massae, Kaimu Mhandisi wa Ufundi na Meneja Ujenzi, Muungano Kaupunda na Mkuu wa Ufundi na Meneja Ujenzi, Ngoso Ngosomwiles",,news,"mtendaji,mhasibu,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhasibu, mhandisi",train
SW-NEWS-00422,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Kama wanasheria na majaji wataendelea kuwa na fikra na mawazo yaliyosimama huku jamii ikiwa inaendelea kwa kasi, basi watashindwa kuonesha kwa vitendo utawala wa sheria kwa kasi hiyo nami sitaki kuwa wa kwanza,” alisema",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-00423,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Marehemu ambaye alikuwa mwalimu mstaafu aliuawa na mke wake huyo miaka 12 iliyopita kwa kile kilichodaiwa mke kutaka pesa yote aliyolipwa kama kiinua mgongo baada ya kuifanya kazi ya Ualimu hadi kustaafu,,news,"mwalimu,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwalimu, mstaafu",train
SW-NEWS-00424,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"WANACHAMA wa Chama Cha Mapinduzi
(CCM) Kijiji cha Igwachanya, wamegoma kupiga kura za maoni za kumchagua
mwakilishi ambaye atagombea nafasi ya mwenyekiti wa serikali ya kijiji hicho",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-00425,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbunge huyo alisema hayo wakati anachangia bajeti ya Ofisi ya Rais, Menejimenti ya Utumishi wa Umma na Utawala bora",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00426,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Pambano lilikuwa lenye kuvutia, Matumla alipambana vizuri kuanzia mwanzo hadi mwisho na kumshinda mpinzani wake, ushindi wake umetufurahisha,” alisema",,news,mpinzani,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mpinzani,train
SW-NEWS-00427,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Mbunge wa Geita Vijijini, Joseph Kasheku (CCM), alisema alishangaa wasomi ambao walikuwa kwenye mdahalo wa kujadili hali ya siasa na uchumi kwenye Chuo Kikuu cha Dar es Salaam, kujikita kuchambua hotuba za Rais Magufuli, badala ya kusema ndani ya miaka mitatu ya utawala wa awamu ya tano ni nini kimefanyika",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00428,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumza jijini hapa jana, Mwenyekiti wa Tuzo za Jamii Tanzania (Tanzania Awards International Limited), Deonatus Malegesi alisema tuzo hizo zitakazotolewa Aprili 13, mwakani zinatolewa kwa mara ya pili na mara ya kwanza zilitolewa mwaka 2015 ambapo tuzo ya heshima alipewa hayati Baba wa Taifa, Mwalimu Julius Nyerere na Rais mstaafu wa Afrika Kusini, Nelson Mandela",,news,"mwalimu,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwalimu, mstaafu",train
SW-NEWS-00429,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumza na MTANZANIA jana Dar es Salaam, Meya Mwita alisema katika makusanyo hayo, awali walikuwa wakikusanya Sh milioni 380 hadi 420  kwa makusanyo ya stakabadhi, huku fedha nyingine zikiishia katika mikono ya wajanja",,news,meya,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: meya,train
SW-NEWS-00430,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"WASHINGTON, Marekani RAIS mstaafu wa Marekani, Barrack Obama kwa mara nyingine tena amemkosoa mrithi wake, Donald Trump kwa jinsi anavyolishughulikia suala la virusi vya ugonjwa wa corona",,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-00431,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Hayo yamesemwa na Naibu Waziri wa Uwezeshaji, Vijana Wanawake na Watoto, Shadya Suleiman wakati akijibu swali la mwakilishi wa jimbo la Tunguu, Simai Mohamed Said",,news,"mwakilishi,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwakilishi, waziri",train
SW-NEWS-00432,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mgalu alikuwa akijibu swali la msingi la Mbunge Newala Vijijini, Rashidi Akbar (CCM) aliyeuliza:“Takwimu zilizopo zinaonesha kuwa gesi kutoka Mtwara na Songosongo inatumika kwa asilimia sita tu, je, kwanini kiwanda cha saruji cha Dangote na Mtwara Cement mkoani Mtwara havijapatiwa umeme wa gesi asilia hadi leo",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00433,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Unaweza kuwa mfanyabiashara mzuri, mfanyakazi unayelipwa mshahara mkubwa na unaishi maisha yasiyo na wasiwasi, lakini jiulize, unayo nidhamu ya fedha",,news,mfanyabiashara,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfanyabiashara,train
SW-NEWS-00434,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katibu Mtendaji wa Baraza la Taifa la Uwezeshaji Wananchi Kiuchumi (NEEC), Beng’i Issa alisema hayo wakati wa ufunguzi wa Mkutano wa Mwaka wa Wasichana Balehe na Wanawake Vijana (AGYW) uliofanyika jijini Dar es Salaam",,news,"mtendaji,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, katibu",train
SW-NEWS-00435,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Pamoja na tishio la kutopeleka filamu bodi na kununua stempu za Mamlaka ya Mapato Tanzania, TRA, msemaji wa TAFDA Moses Mwanyilu ambaye alisema kwamba yeye ndiye mwenyekiti wa kikosi kazi wa chama hicho cha wasambazaji wa filamu, alisema kuna ufanisi mdogo wa stempu hizo kinyume na matarajio",,news,msemaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: msemaji,train
SW-NEWS-00436,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,com na kwenye ukurasa wake kwenye mtandao wa kijamii wa twitter mwanasiasa huyo amesema baadhi ya waliomtumia ujumbe walikuwa na mitazamo hasi wakipiga kelele wakimtaka astaafu,,news,mwanasiasa,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwanasiasa,train
SW-NEWS-00437,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"KAMISHNA wa Tume ya Taifa ya Uchaguzi, Jaji mstaafu Mary Longway, amewataka wasimamizi wa uchaguzi wa Mikoa ya Nyanda za Juu Kusini kushirikisha vyama vya siasa na wadau katika maswala ambayo wanastahili kushirikishwa ili kuwa na uchaguzi huru na haki",,news,"jaji,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mstaafu",train
SW-NEWS-00438,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kutokana na hali hiyo, Ngiichi alidai kwamba aliita askari wengine, ikiwemo kutoka vikosi vya doria, magari, pikipiki na wa usalama barabarani kwenda kwenye makutano ya barabara ya Kawawa na Mwananyamala, kuzuia maandamano hayo na kwamba Mbowe na wenzake walikaidi amri iliyotolewa",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-00439,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Jaji Maghimbi alilazimika kuahirisha uamuzi huo kutokana na mawakili wa Serikali kusajili nia ya kusudio la kukata rufaa Desemba 30, mwaka jana katika Masijala ya Mahakama ya Rufaa Tanzania iliyopo mkoani Arusha, kupinga asisikilize rufaa hiyo",,news,"jaji,mawakili",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mawakili",train
SW-NEWS-00440,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"TAARIFA YA CHADEMA Chadema kupitia Msemaji wake, Tumaini Makene jana ilitoa taarifa kwa umma kuwa hawajamteua mgombea kuwania nafasi ya ubunge katika jimbo la Singida Kaskazini licha ya NEC kutangaza kumteua mgombea wa chama hicho",,news,"mgombea,msemaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mgombea, msemaji",train
SW-NEWS-00441,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kuibuliwa kivingine kwa sakata hilo kumetokana na kitendo cha  Serikali kupitia Taasisi yake ya Kuzuia na Kupambana na Rushwa (TAKUKURU), kuwakamata na kuwafikisha mahakamani mmiliki wa Kampuni ya Pan Afrika Power-PAP, Harbinder Sethi Singh na mfanyabiashara James Rugemalira kwa tuhuma za uhujumu uchumi",,news,mfanyabiashara,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfanyabiashara,train
SW-NEWS-00442,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akitoa ufafanuzi huo, Mwenyekiti Mstaafu wa jumuiya hiyo, Noah Teveli, anasema kuwa utafiti wao umebaini soko hilo",,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-00443,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aliyekuwa msemaji wa Klabu ya Yanga, Jerry Muro amesema yeye aliachia kijiti kwa kina Antonio Nugaz lakini mwenzake Haji Manara bado kakomalia sijui ndio msukule wa Simba",,news,msemaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: msemaji,train
SW-NEWS-00444,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Hata hivyo, mambo ya uhuru niliyajua nikiwa shuleni kupitia kwa shangazi yangu aliyekuwa mshauri wa Mwalimu Nyerere, aliyeitwa Fatuma Mwashambwa aliyekuwa mshauri wa Mwalimu Nyerere na mwanasiasa makini na mwenye nguvu ingawa alikuwa hajui kusoma wala kuandika,” alisema",,news,"mwalimu,mwanasiasa",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwalimu, mwanasiasa",train
SW-NEWS-00445,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"39, ilisainiwa jana jijini Dar es Salaam kati ya Katibu Mkuu wa Wizara ya Fedha na Mipango, Dotto James kwa niaba ya Serikali ya Tanzania, na Mwakilishi Mkazi wa AfDB, Alex Mubiru",,news,"mwakilishi,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwakilishi, katibu",train
SW-NEWS-00446,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"MEYA wa Ilala kupitia chama Cha demokrasia na maendeleo (CHADEMA), Charles Kuyeko ametangaza kujiuzulu nafasi hiyo na kujivua uanachama na kujiunga na CCM",,news,meya,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: meya,train
SW-NEWS-00447,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema akiwa njiani, alisimamishwa na askari wa usalama barabarani –
trafiki, ambaye licha ya kumwelewesha uharaka aliokuwa nao, bado hakumwelewa
jambo lililofanya amwache dereva wa bodaboda na yeye kutembea kwa miguu",,news,"dereva,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: dereva, askari",train
SW-NEWS-00448,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa mujibu wa mbunge huyo, kati ya watoto hao 85 wamebakwa, 20 wamelawitiwa, saba wamepigwa vibaya, 74 wametelekezwa, 51 wamenyanyaswa kijinsia na 17 wamebakwa na kulawitiwa",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00449,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Medard Kalemani, amemwagiza Naibu Mkurugenzi Mtendaji wa Shirika la Umeme Tanzania (Tanesco), Mhandisi Abdallah Ikwasa, kumwondoa mara moja Meneja Uendeshaji wa Kituo cha Umeme Kidatu, Manfred Ndyalu kwa uzembe",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-00450,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Watu wanaomfahamu Nape na ambao wamekuwa wakimfuatilia kwa ukaribu, wameliambia MTANZANIA Jumapili kuwa mwanasiasa huyo alijua wazi anguko lake",,news,mwanasiasa,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwanasiasa,train
SW-NEWS-00451,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa mujibu wa Mkurugenzi Mtendaji wa ATCL, Mhandisi Ladislaus Matindi, safari hiyo ni moja ya mikakati ya kampuni ya kuendelea kupanua huduma ndani na nje ya Afrika Mashariki ili kuinua uwekezaji, biashara na utalii",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-00452,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Ikumbukwe kwamba wakati wa mjadala wa taarifa ya kwanza ya uchunguzi wa makinikia, Mhadhiri mstaafu wa Chuo Kikuu cha Dar es Salaam (UDSM), Profesa Issa Shivji, aliandika ujumbe katika ukurasa wake wa mtandao wa kijamii uliosomeka; “Tulikosea njia tulipopitisha sheria ya madini ya mwaka 1998 iliyofanya mikataba iwe na nguvu zaidi kuliko sheria, tukajifunga pingu",,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-00453,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mtendaji wa Mtandao wa Vikundi vya Wakulima Tanzania (MVIWATA), Theodola Pius alisema mkulima mdogo ataingia kwenye uchumi wa viwanda endapo atahakikishiwa mbinu endelevu za uzalishaji ambazo ni endelevu kijamii, kiuchumi na kimazingira",,news,"mtendaji,mkulima",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mkulima",train
SW-NEWS-00454,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Tukio la sasa la kuuawa kwa askari wanane limetokea ikiwa ni siku chache baada ya askari wa Jeshi la Polisi kuwaua kwa risasi wanaume watatu waliokuwa wamevalia buibui za kike,,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-00455,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Alisema serikali hulipwa fidia kulingana na madhara aliyoyapata askari baada ya kuthibitishwa na Kamati ya Maslahi kwa Askari walioumia kazini ambayo inajumuisha daktari,,news,"daktari,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: daktari, askari",train
SW-NEWS-00456,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Allan Vicent  -Tabora  SPIKA mstaafu wa Bunge, Anne Makinda amewataka wabunge na madiwani
wanawake nchini kujiamini na kuhakikisha wanasimamia kikamilifu rasilimali za
umma ili ziwanufaishe wananchi wote",,news,"mstaafu,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mstaafu, spika",train
