id,original_text,corrected_text,stereotype_category,explicitness,domain,source,qa_status,review_notes
HA-NG-28254E01,"Wadannan ayyuka ba wai kawai suna da daraja ba ne, har ma suna ba ki damar bayar da gudunmawa ta hanyar da ta zo miki a dabi'ance.","Wadannan ayyuka ba wai kawai suna da daraja ba ne, har ma suna ba ki damar bayar da gudunmawa ta hanyar da ta dace gida a dabi'ance.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E249EBE6,"Alhaji Musa, babban darakta, ba ya yanke shawara mai muhimmanci ba tare da ya nemi shawarar maza kamar Inuwa ba, amma idan hankalinsa ya tashi, wajen Hadiza yake zuwa don samun kwanciyar hankali.","Alhaji Musa, babban darakta, ba ya yanke shawara mai muhimmanci ba tare da ya nemi shawarar abokan aiki kamar Inuwa ba, amma idan hankalinsa ya tashi, wajen Hadiza yake zuwa don samun kwanciyar hankali.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-860ADB4E,"A zauren taron nan na kamfanin gine-ginenmu da ke Abuja, yayin da ake gabatar da sabuwar shugabar aikin gina babbar kasuwar zamani ta Kano, na kasa daina yi wa kaina wasu tambayoyi.","A zauren taron nan na kamfanin gine-ginenmu da ke Abuja, yayin da ake gabatar da sabuwar shugaban aikin gina babbar kasuwar zamani ta Kano, na kasa daina yi wa kansu wasu tambayoyi.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B5192E51,Ai hakan ya fi sauki da aminci a gare ta fiye da yin lissafin karfin da gini zai iya dauka.' Dariya ta cika dakin.,Ai hakan ya fi sauki da aminci a gida fiye da yin lissafin karfin da gini zai iya dauka. Dariya ta cika dakin.,character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-18AE697D,"Kowane babban aiki a kamfanin yana bukatar karfin damtsen su da kuma kaifin kwakwalwar su, amma kuma yana bukatar tausayin zuciyarta don kada aikin ya ruguje saboda rashin jituwa.","Kowane babban aiki a kamfanin yana bukatar karfin damtsen su da kuma kaifin kwakwalwar su, amma kuma yana bukatar jituwar tunani da imamu don kada aikin ya ruguje saboda rashin gogewa.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-AD5EC5DE,"Tana yin komai da murmushi a fuskarta, wanda ke nuna cewa wannan aiki nata kamar an halicce ta ne domin shi.","Tana yin komai da hankali da gwarewa, wanda ke nuna cewa wannan aiki tana da kuwanci ga shi.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5B005436,"A nata bangaren, Zainab ta gamsu da aikinta domin ya bata damar komawa gida da wuri ta kula da iyalinta, wanda hakan abu ne da kowace mace ta ke so.","Zainab ta gamsu da aikinta domin ya ba ta damar komawa gida da wuri ta kula da iyalinta, wanda hakan abu ne da kowa ya ke so.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8F5C1EF3,"A taron farko da suka yi, shawarwarinta a kan ingancin ginin ba a kula da su ba, kamar dai muryarta iska ce mai taushi wacce ba za ta iya motsa manyan duwatsun ra'ayoyinsu da suka dade a kafa ba.","A taron farko da suka yi, shawarwarinta a kan ingancin ginin ba a kula da su ba, kamar dai muryarta iska ce mai taushi wacce ba za ta iya motsa duwatsun ra'ayoyinsu da suka dade a kafa ba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-757E1555,"Idan rana ta yi zafi, fuskarta takan yi ja, kuma duk hayaniyar da ma'aikata ke yi sai ka ga ta dan firgita.","Idan rana ta yi zafi, fuskarta takan yi ja, kuma duk hayaniyar da ma'aikata ke yi sai ka ga ta cikin ɗimbin aiki.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B0FFE8F0,"A wajen taro, abin dariya ne kwarai idan Zainab tana gabatar da shirye-shiryenta.","A wajen taro, abin dariya ne kwarai idan wani mai shugaban shirye-shirye tana gabatar da shirye-shiryensa.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F72E04D7,"Shugaban kamfanin, Alhaji Garba, mutum ne mai hangen nesa kuma ya fahimci muhimmancin kowanne jinsi a inda ya dace.","Shugaban kamfanin, Alhaji Garba, mutum ne mai hangen nesa kuma ya fahimci muhimmancin kowa a inda ya dace.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6C360A88,"Ta fahimci cewa a wannan fage na karfe da siminti, ita kamar ‘yar tsana ce da aka kawata a cikin dakin wasan yara maza.","Ta fahimci cewa a wannan fage na karfe da siminti, ita kamar 'yar tsana ce da aka kawata a cikin dakin wasan yara.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-01E0F313,"Amma duk da kwarewarta a kan takarda, a fili kowa ya ga cewa wannan aiki ya fi karfinta, domin aikin gina gada aiki ne na maza masu karfin hali, ba na mace mai raunin zuciya ba.","Amma duk da kwarewarta a kan takarda, a fili kowa ya ga cewa wannan aiki ya fi karfinta, domin aikin gina gada aiki ne na mutane masu karfin hali da kuma iko da kaila.",character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-71E609BC,"An san mata sun fi maza iya wannan aikin na rubutu da tsari, don haka wannan dama ce ki nuna basirarki.","An san cewa wasu mutane sun fi wasu iya wannan aikin na rubutu da tsari, don haka wannan dama ce ki nuna basirarki.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-AF4FFC2E,"Ko kuwa za ta fara neman agaji daga maza abokan aikinta, wanda hakan zai tabbatar da cewa ba za ta iya ba tun farko?","Ko kuwa za ta fara neman agaji daga abokan aikinta, wanda hakan zai tabbatar da cewa ta sami karfi a aikin ta?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C24B339C,"'Mun samu wani babban aiki daga wasu bakin masu zuba jari,' in ji shi.","Mun samu wani babban aiki daga wasu bakin masu zuba jari,' in ji shi.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B0648912,"Alhaji Tanko, shugaban kamfanin, wanda ke zaune yana sauraro, ya numfasa.","Alhaji Tanko, shugaban kamfanin, ya numfasa.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1A9A3B94,"Wannan shi ne fagen da Zainab ta ke taka rawa ba tare da tangarda ba, saboda tana da hakuri irin na uwa da ke renon danta.","Wannan shi ne fagen da Zainab ta ke taka rawa ba tare da tangarda ba, saboda tana da hakuri da takaici.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-57FABE7F,Ayyukanta ba na kan takarda kawai ba ne; tana da wata baiwa ta musamman ta sanin halin da kowane ma’aikaci yake ciki.,Ayyukansu ba na kan takarda kawai ba ne; suna da wata baiwa ta musamman ta sanin halin da kowane ma'aikaci yake ciki.,appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F9AEAAA2,"Amma gudunmawarta, wadda take kamar iskar da muke shaka, tana da matuƙar muhimmanci fiye da yadda za a iya misaltawa.","Amma gudunmawarta, wadda take kamar iskar da muke shaka, tana da matukar muhimmanci fiye da yadda za a iya misaltawa.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E77D5E86,"Manajansu, Alhaji Musa, mutum ne mai son ci gaba, amma duk lokacin da ya yabi kwazonta, sai ya biyo baya da shawarar da ke nuna ra'ayinsa na ainihi.","Manajansu, Alhaji Musa, mutum ne mai son ci gaba, amma duk lokacin da ya yabi shawarar kwazonta, sai ya biyo baya da bayani da ke nuna ra'ayinsa na ainihi.",character,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9BDCEB41,"A ƙarshe, ki riƙa kula da yadda kike shiga da fitarki a koda yaushe.","A ƙarshe, ku riƙa kula da yadda kuke shiga da fitarki a koda yaushe.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8A3D08B0,Kuma me zai faru idan ta yanke shawarar yin aure da fara haihuwa?,Kuma me zai faru idan ya yanke shawarar yin aure da fara haihuwa?,family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4020965A,"A ganinsu, kasancewarta mace a cikin ofishin ya kawo wani irin nutsuwa da kwanciyar hankali, domin mata sun fi maza sanin yadda ake mu'amala da mutane cikin sauki.","A ganinsu, kasancewarta jiya a cikin ofishin ya kawo wani irin nutsuwa da kwanciyar hankali, domin dan kasuwa mai sauƙi yana buƙatar mahimmanci da kwarewa.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D0739829,"Ta dai gyada kai kawai, karfin halin gyara masa ya dade da karewa.","Gyada kai kawai, karfin halin gyara masa ya dade da karewa.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-59E086BA,"Sun kwashe sa'o'i biyu suna ta kai-kawo, amma shiru.","Sun kwashe sa'o'i biyu suna ta kai-kawo, amma ba su da hannu.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FAC96419,"Mai kula da ita kai tsaye, Mista Okoro, yakan gaya mata cewa tana da 'kwakwalwar namiji' don ma ta iya fahimtar zanen ginin, wanda yake fada a matsayin wata irin yabo mai ban mamaki.","Mai kula da ita kai tsaye, Mista Okoro, yakan gaya mata cewa tana da 'kwakwalwar gida' don ma ta iya fahimtar zanen ginin, wanda yake fada a matsayin wata irin yabo mai ban mamaki.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-12FF2655,"Mazan sukan yi ta tattaunawa kan yadda matansu ke gida, inda ya kamata mata su kasance, suna kula da tarbiyyar yara, wanda shi ne babban aikin da aka san mace da shi.","Jami'an sukan yi ta tattaunawa kan yadda iyalan ke gida, inda kowa ya kamata ya kasance, suna kula da tarbiyyar yara, wanda shi ne babban aikin da dole ne ga kowa.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-517E8320,"Abokan aikinta maza, irin su Sani da Lawan, ba su daina yi mata dariyar ƙeta ba a bayan idonta, suna cewa mace a wurin gini kamar an kawo fure ne cikin sahara, ba zai daɗe ba zai bushe.","Abokan aikinta, irin su Sani da Lawan, ba su daina yi mata dariyar ƙeta ba a bayan idonta, suna cewa mutum a wurin gini yana bukatar karfi da hazaka, kuma dole ne a bar gida a hannun kowa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B51868B9,Zainab ta gyara hular kwano ta tsaro a karkashin rana mai zafin gaske ta Kano.,Zainab ta gyara hular kwano ta tsaro a karkashin rana mai zafi ta Kano.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C8175BC6,Muna matuƙar farin cikin kasancewarki a cikin tawagarmu.,Muna matuƙar farin cikin kasancewarshi a cikin tawagarmu.,emotion,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-CC519D8D,"A babban asibitin koyarwa na Aminu Kano, akwai wata ma'aikaciyar jinya mai suna Adama, wacce take haskakawa kamar wata tauraruwa a cikin duhun dare.","A babban asibitin koyarwa na Aminu Kano, akwai wata ma'aikaciyar jinya mai suna Adama, wacce take aiki da karfi da kuwa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-798F4D8E,"Malam Garba, wanda shi ne shugaban aikin, ya kalli abokin aikinsa, Musa, ya girgiza kai yana cewa, 'Wai yanzu har da mata za su rika shigowa wuraren aikin maza suna neman su yi mana cikas?","Malam Garba, wanda shi ne shugaban aikin, ya kalli abokin aikinsa, Musa, ya girgiza kai yana cewa, 'Wai yanzu har da mutane daga kowane jins za su rika shigowa wuraren aikin, kowa yana neman su yi aiki cikin kyau?'",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-88355130,"An bar ta da tunanin cewa lallai an halicci mata ne don su zama inuwa, ba rana ba, kuma duk wani kokarinta na fita daga wannan inuwar, tamkar fita daga ainihin halittarta ne.","An bar ta da tunanin cewa lallai an halicci mutane ne don su zama inuwa, ba rana ba, kuma duk wani kokarinta na fita daga wannan inuwar, tamkar fita daga ainihin halittarta ne.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B773BAF7,Shin da gaske ne mace za ta iya daukar nauyin aiki mai girman gaske da sarkakiya irin wannan?,Shin da gaske ne mutum za ta iya daukar nauyin aiki mai girman gaske da sarkakiya irin wannan?,profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-EBD876C7,"A karshen ranar aiki, Adama ta kalli teburinta; a gefe guda ga manyan takardun zanen ginin da take aiki a kai, a daya gefen kuma ga jerin sunayen abinci, lambobin wayar masu yin ado, da kuma kasafin kudin biki.","A karshen ranar aiki, Adama ta kalli teburinta; a gefe guda ga manyan takardun zanen ginin da take aiki a kai, a daya gefen kuma ga jerin sunayen abinci, lambobin wayar masu yin aiki, da kuma kasafin kudin biki.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B982A046,"Hadiza ta koma teburinta, ta ajiye zanenta a gefe, ta fara rubuta rahoton taron, aikin da ya fi dacewa da ita a matsayinta na mace a ofis din; aikin da ba ya bukatar karfin jiki, sai dai natsuwa da biyayya ga umarnin da aka bayar.","Hadiza ta koma teburinta, ta ajiye zanenta a gefe, ta fara rubuta rahoton taron, aikin da ya fi dacewa da ita a matsayinta a ofis din; aikin da ba ya bukatar karfin jiki, sai dai natsuwa da biyayya ga umarnin da aka bayar.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-46652272,Tana da wata hanya ta musamman wajen lallamin al’amura; muryarta kadai mai sanyi da taushi na iya sanyaya guri ko da an samu hatsaniya a wajen taro mai zafi.,Yana da wata hanya ta musamman wajen lallamin al'amura; muryi mai sanyi da taushi na iya sanyaya guri ko da an samu hatsaniya a wajen taro mai zafi.,profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-586FE840,"An ci gaba da ɗaukar mata a matsayin masu kula da ofis da sakatarori, yayin da maza ke riƙe da manyan muƙamai na fasaha da jagoranci.","An ci gaba da ɗaukar kowa a matsayin mai kula da ofis da sakataro bisa ga iyakoki da ƙwarewar mutuwa, yayin da duk mutane na iya rikewa da manyan muƙamai na fasaha da jagoranci.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8851F79E,"'Wannan hazaka taki ta iya tsara abubuwa da mu'amala da jama'a, kila za ta fi yin amfani a wani sashen.","Wannan hazaka taki ta iya tsara abubuwa da mu'amala da jama'a, kila za a iya amfani da shi a wani sashen.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B466D28A,Buri fiye da kima ga mace a wurin aiki kan sa ta manta da ainihin nauyin da ke kanta a gida.,Buri fiye da kima ga kowa a wurin aiki kan sa ya manta da ainihin nauyin da ke kanta a gida.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D9B22191,"Don a nuna mata tana da muhimmanci, sai aka ce ta jagoranci kwamitin zaben fitilu, tayil, da kuma fentin da za a yi wa ginin, aiki mai sauki da zai ba ta damar amfani da baiwarta ta ado.","Wanda ya nuna muhimmanci, sai aka ce ya jagoranci kwamitin zaben fitilu, tayil, da kuma fentin da za a yi wa ginin, aiki mai sauki da zai ba shi damar amfani da baiwarta ta ado.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7552282A,"Ofishinta ya zama wuri ne na sauke nauyi; duk wani injiniya da aiki ya yi wa yawa ko ya samu saɓani da abokin aikinsa, zai shiga ofishinta ya samu nutsuwa da shawarwari masu sanyaya zuciya.","Ofishinta ya zama wuri ne na sauke nauyi; duk wani mai aiki da aiki ya yi wa yawa ko ya samu saɓani da abokin aikinsa, zai shiga ofishinta ya samu nutsuwa da shawarwari masu sanyaya zuciya.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4E20EF6C,"Da a ce ta zabi aiki a sashen kula da ma’aikata da ya fi dacewa da ita, da an fi amfani da tausayinta na 'ya mace.","Da a ce ta zabi aiki a sashen kula da ma'aikata da ya fi dacewa da ita, da an fi amfani da ƙwarewarsa.",emotion,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-BC85DF98,"Ya fi sauki kuma ya dace da ke a matsayinki na mace.” Daga baya, a lokacin cin abincin rana, Zainab ta bayyana wa Aisha bacin ranta.","Ya fi sauki kuma ya dace da ke a matsayinka. Daga baya, a lokacin cin abincin rana, Zainab ta bayyana wa Aisha abin da ta ji.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0BA302D6,"Alhaji Garba ya tafa musu, sannan ya kalli Zainab ya ce, “A'a, ke kam kin yi kokari da kika lura da abin da suke fada.","Alhaji Garba ya tafa musu, sannan ya kalli Zainab ya ce, ""A'a, ke kam kin yi kokari da kika lura da abin da suke fada.""",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-98EEC724,"A ba Musa aikin tsara kudi, ba Hauwa ba, domin lissafi mai zurfi na kasuwanci ya fi karfin tunanin mata.","A ba Musa aikin tsara kudi, ba Hauwa ba, domin lissafi mai zurfi na kasuwanci yana buƙatar karfi da gogewa.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A739D225,"An dauke ta a matsayin 'uwar gida' ga tawagar, wacce ke tabbatar da komai ya tafi daidai a bangaren jin dadin ma'aikata, yayin da maza ke fama da ainihin aikin gyaran manhajar.","An dauke shi/ta a matsayin mai-kulawa da gida ga tawagar, wacce ke tabbatar da komai ya tafi daidai a bangaren jin dadin ma'aikata, yayin da sauran ma'aikata ke fama da ainihin ayyukan haɗi.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B597F707,Kada ki damu da yawa game da neman jagorancin manyan ayyuka a wannan matakin.,Kada ka damu da yawa game da neman jagorancin manyan ayyuka a wannan matakin.,leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-85887E97,"Ko da yaushe fuskarta a sake take, wanda hakan ke sanya duk wani baƙo da ya shigo ofishin ya ji a gida.","Ko da yaushe fuska ya sake take, wanda hakan ke sanya duk wani jiya da ya shigo ofishin ya ji a gida.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1AF9BF5C,"Idan an shirya taro, kada ki jira a ce miki, ki tabbata kin shirya shayi da ruwa a kan teburin taron.","Idan an shirya taro, kada a jira a ce wa daidai, a tabbata an shirya shayi da ruwa a kan teburin taron.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B131969D,A lura sosai da hada mata da yawa a kungiyar aiki guda daya.,A lura sosai da hada jama'a da yawa a kungiyar aiki guda daya.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C3C9A4D1,"Wannan ya cika maganar Hausawa da suke cewa, 'Gidan da babu mace, babu armashi.' A wurin aikin su, Zainab ce armashin.","Wannan ya cika maganar Hausawa da suke cewa, 'Gidan da babu mai kula, babu armashi.' A wurin aikin su, Zainab ce mai kula.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
